ts,swLong,swLat,neLong,neLat,tweet
1341873877,-0.5093057,51.286606,0.334433,51.691672,"mejor me voy"
1341873882,-0.2159633,51.48387,-0.109978,51.539768,"ايفينت #النوبة في حضن الوطن تحولت الى صفحه نوبية . :) . كميه منشورات وصور يتشاركها الاعضاء حتى بعد انتهاء الدعوة :)
https://t.co/RQ151n8z"
1341873883,-0.2159633,51.48387,-0.109978,51.539768,"@wisenegga ahahaha thats very nice of u oh dear ah u sunday i thought u was gunah get the words on board for the youth haha nvm!"
1341873883,-0.2159633,51.48387,-0.109978,51.539768,"GO FOLLOW -----&gt; @Callum_Dowdell8"
1341873886,-0.2159633,51.48387,-0.109978,51.539768,"OMGAWD, TLIST SPREADING LIES ABOUT ME! I DUN WANT YOUR FETUS FLAT ASS!"
1341873886,-0.2159633,51.48387,-0.109978,51.539768,"@yaliekins @FourFourTom We do though. Otherwise we wouldn't be football tweeters. We'd just be tweeters."
1341873890,-0.5093057,51.286606,0.334433,51.691672,"VAI TOMA NO OLHO DO TEU CU"
1341873891,-0.5093057,51.286606,0.334433,51.691672,"pichei ""1D"" atras do meu bloco, me descobriram vish"
1341873892,-0.2159633,51.48387,-0.109978,51.539768,"Well, I can't get onto my hotmail... #ohgod. What if people decide to go on MSN again!? #nevergonnahappen"
1341873892,-0.5093057,51.286606,0.334433,51.691672,"@MadaStyles olá olá ahah"
1341873892,-6.3651943,49.8825312,1.768926,55.8116485,"I think Disney's Beauty and the Beast is a beautiful portrayal of the most romantic thing on earth: Stockholm Syndrome."
1341873894,-0.2159633,51.48387,-0.109978,51.539768,"@_iCanDUNK_Medi w'akyi. Di m'akyi bi wai"
1341873895,-0.213503,51.512805,-0.105303,51.572068,"Shoreditch ventures to LCC @junipersociety http://t.co/Tw8EmnbF"
1341873895,-0.1415223,51.5185518,-0.076305,51.5749096,"@alebuagain però domani un bel post su sara tommasi, eh (grazie caro)"
1341873897,-0.2159633,51.48387,-0.109978,51.539768,"@lucy_leckey okays hehehe :D how was work?!"
1341873900,-0.1415223,51.5185518,-0.076305,51.5749096,"“@MacMiller: the coolest show this summer: http://t.co/zLDn4LUr” FUCKSAKE WHY NOT IN THE UK?!"
1341873900,-0.5093057,51.286606,0.334433,51.691672,"@GirlsDoNeymar me manda o link amore ?"
1341873904,-6.3651943,49.8825312,1.768926,55.8116485,"Wind 3.7 mph WSW. Barometer 1013.5 hPa, Rising slowly. Temperature 13.0 °C. Rain today 0.3 mm. Humidity 86%"
1341873906,-0.2159633,51.48387,-0.109978,51.539768,"I actually feel sorry for those people who choose not to get an education. Like in 20 years when you're fucked, you're gonna regret it..."
1341873908,-0.2159633,51.48387,-0.109978,51.539768,"I hate how hungry I am at such a diabolical time. I refuse to eat past 8, though."
1341873909,-0.2159633,51.48387,-0.109978,51.539768,"@abbkaycee Light skinned chick from Spain from Poland !"
1341873915,-0.2284741,51.477157,-0.1497908,51.5303498,"“@vip_alka3bi: الشوق يذبح خافقي من معزتك ،،، وغلاك يسري فالعروق ويحلي ،،،دامك معي تبقى معايه كرامتك ،،، وتصبح أمير(ن) وسط قلبي ومحلي”"
1341873916,-0.2159633,51.48387,-0.109978,51.539768,"RT @MidgeVivo ""You know what. Someone needs to swing me an illuminati application form"" &lt;&lt; Here http://t.co/hoY668kD"
1341873917,-0.2284741,51.477157,-0.1497908,51.5303498,"@djfdando Great spot! (unless you switched the sticker!)"
1341873919,-0.2159633,51.48387,-0.109978,51.539768,"night little ducks"
1341873919,-0.15169,51.410966,-0.079053,51.509887,"13 Jul : Above Them + The Cut Ups + Glass Avalanc in LONDON. Check http://t.co/NwtY1y1U. #LONDON #alternative #alternativeInLONDON #Events i"
1341873920,-0.5093057,51.286606,0.334433,51.691672,"levei multa bacana"
1341873922,-0.2159633,51.48387,-0.109978,51.539768,"@tofuleader23 OH WOW.. THAT WAS A LOW, LOW HIT TBH! LOOOW!"
1341873922,-0.2159633,51.48387,-0.109978,51.539768,"I like my coffee like my men, black"
1341873926,-0.5093057,51.286606,0.334433,51.691672,"Hace calor :ccc."
1341873926,-0.254563,51.463873,-0.177653,51.532901,"@AllmanBrown Poor you."
1341873926,-0.2159633,51.48387,-0.109978,51.539768,"@ScottBaio @CaptBalljuice Sott you have the weirdest followers."
1341873926,-0.5093057,51.286606,0.334433,51.691672,"16. Tus 5 cuentas favoritos? @IconwithSwaggie @SexeadaPor1D @FletcherSexyMan @iGoogle1D @IsAbout1D."
1341873927,-0.023651,51.5007211,1.296605,52.092638,"Demi es perfecta, hasta sus mocos lo son."
1341873929,-0.457447,51.420633,-0.243419,51.502851,"@SammyJayn they don’t have a choice to like em though :’)"
1341873929,-0.2159633,51.48387,-0.109978,51.539768,"@AdamR_Jones Indeed, Takes a long time for the mind to slow down, I really need to be up by 4:30am tomorrow... #GrumpyChops tomorrow lmao!"
1341873933,-0.2159633,51.48387,-0.109978,51.539768,"@ffc2004 @FourFourTom All of our players leavi.....oh I just made myself feel bad :("
1341873935,0.137939,51.484156,0.334433,51.635922,"anyone fancy coming to mines for a little spoon??"
1341873935,-0.5093057,51.286606,0.334433,51.691672,"aw o josh viu o video de voces é isso mesmo?"
1341873935,-0.2159633,51.48387,-0.109978,51.539768,"@ItsLeMay looks like fun :)  my Dad had that Dylan record when I was a kid."
1341873936,-0.2159633,51.48387,-0.109978,51.539768,"@Rizihan @Jahedul_Islam @JalalAmin95 LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL http://t.co/lTtqCmRr"
1341873939,-0.2159633,51.48387,-0.109978,51.539768,"@jasknowles ♥"
1341873941,-0.1415223,51.5185518,-0.076305,51.5749096,"I'm tired before midnight?! What?!"
1341873941,-0.2159633,51.48387,-0.109978,51.539768,"Acabei de publicar uma foto  @ Liberty of London http://t.co/deZc9gjk"
1341873941,-0.419679,51.491499,-0.243335,51.559366,"@Amy_OD23 I bet you go at 4 ;) x"
1341873941,-0.5093057,51.286606,0.334433,51.691672,"@_FeePrisioner kk eu fico pensando ""hum, pelo que eu saiba a fã aqui sou eu e eles são meus"" kkk é mt maldade emt ciúmes pra uma pessoa só"
1341873942,-0.254563,51.463873,-0.177653,51.532901,"كل ظروف ضدي في عالم مجهول"
1341873946,-0.5093057,51.286606,0.334433,51.691672,"Being goofy!!"
1341873949,-0.15169,51.410966,-0.079053,51.509887,"@PaulJonesyJones it never is &lt;3"
1341873950,0.065775,51.508766,0.189997,51.599475,"@ZahraWaldorff u just download the book on my phone im gonna get started on it tomorrow"
1341873950,-0.39216,51.391508,-0.221832,51.489578,"New 5 year deal for Laurent Koscielny, lovely jubbly"
1341873953,-0.2159633,51.48387,-0.109978,51.539768,"@hayleighlongman is it on tv hay"
1341873953,-0.2159633,51.48387,-0.109978,51.539768,"@AmiiniB AMINATA DANS L'ATELIERRRRR"
1341873959,-0.2159633,51.48387,-0.109978,51.539768,"@BarrieWalden #SmileyMiley on fine form thanks. We chatted about a #RadioOneRoadshow anniversary project just last week."
1341873959,-0.2159633,51.48387,-0.109978,51.539768,"@lucy_leckey hahahaha omg geg! yeoo loving it!"
1341873960,-0.5093057,51.286606,0.334433,51.691672,oe
1341873961,-0.254563,51.463873,-0.177653,51.532901,"#Human_Centipede_2 . READY TO DIE."
1341873966,-0.457447,51.420633,-0.243419,51.502851,"@christy_downing indeed, you know me too well! But I get to do the resit at home instead of there! No clue why XD"
1341873966,-0.5093057,51.286606,0.334433,51.691672,"su nejka"
1341873966,-0.2159633,51.48387,-0.109978,51.539768,"@WestEnd_SanAn what is the best bar in the west end?"
1341873968,-0.2284741,51.477157,-0.1497908,51.5303498,"Ho visto tutto il possibile di Londra e dopodomani parto, quindi domani che cazzo faccio? :("
1341873969,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran please RT thiss #LouisTomlinsonTheBestPersonInTheWorld RT RT RT RT pleaseeeeee :("
1341873971,-0.1415223,51.5185518,-0.076305,51.5749096,"@MikeSerpenti @a_l_e_bionda @mimmotoscano va beh lascialo sta che si e' rincoglionito con tutta la nebbia presa 😄"
1341873971,-0.5093057,51.286606,0.334433,51.691672,"@drykiran bayram ne zaman?"
1341873974,-0.5093057,51.286606,0.334433,51.691672,"http://t.co/6J34EjO7 olha que bochechas lindas anw !"
1341873975,-0.15169,51.410966,-0.079053,51.509887,"It is criminally late to be heading home on a Monday night.. #socialbutterfly"
1341873976,-0.5093057,51.286606,0.334433,51.691672,"me dal pak jasht #FLLAD:)"
1341873977,-0.2159633,51.48387,-0.109978,51.539768,"moscato 1988 is a tad too sweet #moscato #vealcanelloni #dinner #verylegal  @ Cecconi's Restaurant http://t.co/2wHU8uGJ"
1341873978,-0.5093057,51.286606,0.334433,51.691672,"@beOLLGmydream Followed!"
1341873981,-0.2159633,51.48387,-0.109978,51.539768,"@SpursStatMan same result of those who leave spurs!"
1341873981,-0.15169,51.410966,-0.079053,51.509887,"Tweeting from platform 2 @ Waterloo. How exciting. More interestingly, The amazing Spiderman is freaking badass!!"
1341873982,-0.2159633,51.48387,-0.109978,51.539768,"@PaulaBainess mine is absolutely ridiculous sometimes"
1341873982,-0.5093057,51.286606,0.334433,51.691672,hajmedet
1341873987,-0.39216,51.391508,-0.221832,51.489578,"@harry_bartlem favourite film ever!!!"
1341873988,-0.2159633,51.48387,-0.109978,51.539768,"I noticed today that Muse is only good when it hurts my ears so much I can feel vibrations after I take my headphones off."
1341873989,-0.5093057,51.286606,0.334433,51.691672,gjilimzide
1341873992,-0.0335507,51.423888,0.123987,51.513563,"@cafcloyaljohnno @jackrouncivell I'm just looking forward to the pitch invasion! Annual"
1341873994,-0.213503,51.512805,-0.105303,51.572068,"@_sillyfilly not bad, very quite tonight though."
1341873996,-0.2159633,51.48387,-0.109978,51.539768,"“@MuhamedAlAbhoul: مـانــي على وصــل آلــقاطعـيــن ملـزوم”"
1341873998,-0.2159633,51.48387,-0.109978,51.539768,"@YouStalkMe You sure Milo? And whatever you're happy about, I'm happy for you as well (:"
1341874002,-0.2159633,51.48387,-0.109978,51.539768,"ايفينت #النوبة في حضن الوطن تحولت الى صفحه نوبية . :) . كميه منشورات وصور يتشاركها الاعضاء حتى بعد انتهاء الدعوة :) 
https://t.co/RQ151n8z"
1341874002,-0.2159633,51.48387,-0.109978,51.539768,"There are always so many policemen in my local Nando's"
1341874003,-0.2159633,51.48387,-0.109978,51.539768,"When was the last time I hashtagged?"
1341874006,-0.5093057,51.286606,0.334433,51.691672,"@alezzandra_CA http://t.co/BK5LtlSw"
1341874008,-0.2159633,51.48387,-0.109978,51.539768,"@efp23 It better be - or we'll have to hold a group hugging session. I can't go through 07/08 again. I'd need therapy."
1341874008,-0.457447,51.420633,-0.243419,51.502851,"@thisisriot sim ne"
1341874010,-0.2159633,51.48387,-0.109978,51.539768,"hablando con mi nuevo colega en twitter @i_StyLeZz"
1341874012,-0.2159633,51.48387,-0.109978,51.539768,"Photo taken for Yoko Ono's Smile Film  @ Serpentine Gallery http://t.co/RLTPwisB"
1341874016,-0.5093057,51.286606,0.334433,51.691672,"Trying to be happy...... :)"
1341874016,-0.2159633,51.48387,-0.109978,51.539768,"Soho night   @ Soho http://t.co/PtRtPS5V"
1341874016,-0.5093057,51.286606,0.334433,51.691672,"@eightmile_ viu o pinto da malu kkkkk"
1341874016,-0.2159633,51.48387,-0.109978,51.539768,"who knows a place where to do a piercing in edmonton"
1341874018,-0.2159633,51.48387,-0.109978,51.539768,"@EstroMakoni It's kinky."
1341874020,-0.5093057,51.286606,0.334433,51.691672,"Lee Phillips: ""Come on Federer!"" @Jags9T : ""nahhh. braveheart has got this!"" LOOOOOL!"
1341874021,-0.2159633,51.48387,-0.109978,51.539768,"@KClarke96 Hardcore shits!!!"
1341874022,-0.5093057,51.286606,0.334433,51.691672,"Mi tío me dijo la palabra ""Macanudo"" y me tenté . Soy rara -"
1341874022,-0.2159633,51.48387,-0.109978,51.539768,"@RossMcElroy Next time I go to Renfrewshire I'm gonna finger you x"
1341874024,-0.2159633,51.48387,-0.109978,51.539768,"Got the best of both worlds .."
1341874029,-0.5093057,51.286606,0.334433,51.691672,"going home! got the setlist and a tour merch. hehe. thanks @kenette_dm happy? :)"
1341874030,-6.3651943,49.8825312,1.768926,55.8116485,"@suewho61 Night sweet dreams too xxx"
1341874031,-0.2159633,51.48387,-0.109978,51.539768,"@BillyTheeKid You just added me... ?"
1341874032,-0.2159633,51.48387,-0.109978,51.539768,"I don't get it, what's the difference between monday and any other day? :s"
1341874036,-0.2159633,51.48387,-0.109978,51.539768,"@SaharaSaraa LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL WHAT LINK DOES THIS HAVE TO THE TWIN TOWERS?! LOOOOOOOOOOL OMFG I'M LAUGHING"
1341874038,-0.2284741,51.477157,-0.1497908,51.5303498,"“@froOoOosa:
سـآفـر ، عسى ربي يحرسك وياقاك
هذا البخت عزاه .. وش في يديني !”"
1341874039,-0.2159633,51.48387,-0.109978,51.539768,"@Crawfurdd shove it all in bring extra underwear suncream in a seperate bag your flying"
1341874040,-0.2159633,51.48387,-0.109978,51.539768,"@abbkaycee Nope, just a beautiful girrrrrl &lt;3"
1341874040,-6.3651943,49.8825312,1.768926,55.8116485,"@maisiejames Night sweet dreams"
1341874042,-0.5093057,51.286606,0.334433,51.691672,"aw josh bonitinho meiguinho aw"
1341874045,-0.2159633,51.48387,-0.109978,51.539768,"@ffc2004 @FourFourTom It's okay, it's okay. There's still hope. And thats depressing."
1341874045,0.137939,51.484156,0.334433,51.635922,"Time to try sleep I do worry far too much at times! I'm so stupid!!! I blame the lack of sleep! X

Loving life right now 😊 so happy"
1341874045,0.065775,51.508766,0.189997,51.599475,"""@ZahraWaldorff: @EricaPyne. When you do. Holla at mans please"
1341874045,-0.5093057,51.286606,0.334433,51.691672,"@_thatyrodrigues AI QUE TUDO KK"
1341874046,-0.2159633,51.48387,-0.109978,51.539768,"@muirboy_mofo #classicmuir? Seriously!? And stop wearing that hat. #hipsterbastard"
1341874046,-0.5093057,51.286606,0.334433,51.691672,"@xFOLLOWME1Dx thanks and I hope I do but only time will tell"
1341874048,-0.2159633,51.48387,-0.109978,51.539768,"@tofuleader23 HAVE YOU NOT SEEN MY BB, NEARLY DROP DEAD AT CONFETTI? HIS HOT IS NOT AWK, BUT HIS PERSONALITY IS! BLESS HIS SOUL!"
1341874049,-0.2159633,51.48387,-0.109978,51.539768,"@ozgunGS im tryna cut down eating so late really not good for ya specially if you get use to it"
1341874050,-0.5093057,51.286606,0.334433,51.691672,"Hmmm that's weird. Really weird. *scratches head*"
1341874052,-0.39216,51.391508,-0.221832,51.489578,"@OllzK_ nipple"
1341874055,-0.2159633,51.48387,-0.109978,51.539768,"@Migueel_Lopez @BreaKv3 @i_StyLeZz inculcado por mi!!"
1341874062,-0.5093057,51.286606,0.334433,51.691672,"I enjoy life to the fullest. Nothing will make me step back ♥"
1341874063,-0.2159633,51.48387,-0.109978,51.539768,"Reaching #Newport 2moro for dere auditions!"
1341874063,-0.2159633,51.48387,-0.109978,51.539768,"1697 followers and I speak to about 10..."
1341874063,-0.2159633,51.48387,-0.109978,51.539768,"@DVDCano Gracias Gato!!!"
1341874069,-0.5093057,51.286606,0.334433,51.691672,"@ohsupraman Vale,gracias. c:"
1341874070,-0.2159633,51.48387,-0.109978,51.539768,"@Knotts09 G'day - hope you are well - long time no see...?"
1341874072,-0.5093057,51.286606,0.334433,51.691672,"@DaniLMonster1D ¿Que haces? :)"
1341874072,-0.5093057,51.286606,0.334433,51.691672,"Até sairia com o @coiisa_fofa mas ta frio pra ir até a cohab. e to sem cigarros."
1341874075,-0.2159633,51.48387,-0.109978,51.539768,"@BatuhanKaragooz ayip ediyorsun.."
1341874078,-0.5093057,51.286606,0.334433,51.691672,"nada contra vc mas foi sacanagem sua mãe esperar nove meses e sair isso aí"
1341874078,-0.2159633,51.48387,-0.109978,51.539768,"In London everything has a different smell, even newspapers lol"
1341874081,-0.2159633,51.48387,-0.109978,51.539768,"Smasher – No Sleep http://t.co/tdVuvWZ1 #Radio1 #NowPlaying"
1341874082,-0.5093057,51.286606,0.334433,51.691672,"#RT SI TU VOTE POUR @MathildeB_ ICI : http://t.co/iLaoB0h9 ET JE TE FAIS UN SHOUTOUT."
1341874084,-0.457447,51.420633,-0.243419,51.502851,"Just wonna get out of this &amp; do my own thing #walkonmyowntwofeet"
1341874089,-0.213503,51.512805,-0.105303,51.572068,"I'm at Caledonian Sleeper To Edinburgh (London, Greater London) http://t.co/TYJOE7r2"
1341874089,-0.5093057,51.286606,0.334433,51.691672,"@shakeshur @SabGz It's 21 chapters"
1341874089,-0.2159633,51.48387,-0.109978,51.539768,"#10FavouriteAtheletes roger federer, usain bolt, mario ballotelli, tom daley, morientes, lebron james, didier drogba, rafael nadal"
1341874090,-0.5093057,51.286606,0.334433,51.691672,"Louis debería regalarle un pedacito de culo a Zayn, pero el así sin tanto culo es sexy, pero igual..bueno sigo con el ""Bring 1D to Venezuela"
1341874092,-0.2159633,51.48387,-0.109978,51.539768,"i have this weird pain in my neck and its horrible"
1341874093,-0.2159633,51.48387,-0.109978,51.539768,"@madsbuckley ;-)"
1341874095,-6.3651943,49.8825312,1.768926,55.8116485,"@tomhud no. none at all. we born, we fuck, we die, repeat till world ends."
1341874095,-6.3651943,49.8825312,1.768926,55.8116485,"@Pippa_khan : mare za kho 2008 ki graduate shawe woma ow uk ta ralama,"
1341874098,-0.2159633,51.48387,-0.109978,51.539768,"Purity ring have the sickest beats"
1341874098,-0.2159633,51.48387,-0.109978,51.539768,"@grisclair sorry what? Young model Jongin? This interests me"
1341874101,-0.2159633,51.48387,-0.109978,51.539768,"@KClarke96 loooooool ! :(((("
1341874101,-0.5093057,51.286606,0.334433,51.691672,"@spinthelouis @Louis_Tomlinson sweet dreams ):"
1341874104,-0.2159633,51.48387,-0.109978,51.539768,"It's like I FEEL I'm in London hahaha #loveit"
1341874106,-0.15169,51.410966,-0.079053,51.509887,"@Aaron_Duncan43 sure am! Will be there from 8.30 until late. Def join, lots of people down! Will be epic and would be fantastic to see you!"
1341874110,-0.5093057,51.286606,0.334433,51.691672,"I hate cancer.I wish it was only a zodiac sign. RT if you do too."
1341874115,-0.2159633,51.48387,-0.109978,51.539768,"@YouStalkMe That's good to hear, I don't like seeing my bestie upset. And no need to say thank you, I'm here for you"
1341874120,-0.2159633,51.48387,-0.109978,51.539768,"@kaaylouise_ what you tryna say u rat rabbit"
1341874126,-0.023651,51.5007211,1.296605,52.092638,"@dougiemcfly PONYYY SALVAJEEEEEEEEEEEEEEEE(?)"
1341874127,-0.15169,51.410966,-0.079053,51.509887,"مرحبا علي الجميع"
1341874128,-0.2159633,51.48387,-0.109978,51.539768,"@Sefer_J_J hatiralar silinmez"
1341874129,-0.0335507,51.423888,0.123987,51.513563,"My god I can be a depressing twat sometimes  #getoveryourself"
1341874133,-0.2159633,51.48387,-0.109978,51.539768,"@milliesorrell19 because millie wants jasper even though h treats her like shit aha"
1341874134,-0.2159633,51.48387,-0.109978,51.539768,"amaneci en la playa...!!"
1341874137,-0.2159633,51.48387,-0.109978,51.539768,"Any performers in London looking for a new #headshot this summer? https://t.co/yZNEU98H Lets see how many RTs we can get please!"
1341874137,-0.2159633,51.48387,-0.109978,51.539768,"sucks when your day is so good and then it's just totally ruined when you're about to go to sleep."
1341874141,-0.2159633,51.48387,-0.109978,51.539768,"@RudsDreamseller LOOOOOOOL soz ur losing ur best player"
1341874142,-0.5093057,51.286606,0.334433,51.691672,"""You only live once, but if you do it right, once is enough."""
1341874142,-0.2159633,51.48387,-0.109978,51.539768,"@AdrianF007 ¿Que puedo hacer para tener una autografiada?!! Saludos :)"
1341874145,-0.5093057,51.286606,0.334433,51.691672,"@LaysCarmo nem tenho e vc?"
1341874147,-0.2159633,51.48387,-0.109978,51.539768,"@veeroonika suka jengkel kl dpt tetangga yg menyebalkan. sudah inggris rumah/flatnya sempit, jd kl tereak2/setel musik pasti kedengaran"
1341874147,-0.2159633,51.48387,-0.109978,51.539768,"@mathbarbieri @tdposerdehp   @ London http://t.co/zVsNf5WP"
1341874149,-0.39216,51.391508,-0.221832,51.489578,"@OllzK_ it's hot though, but it's your body bby x"
1341874152,-0.2159633,51.48387,-0.109978,51.539768,"@SymaaKrf @AmiiniB c'était un gros connard tous les jours il prennait mon cahier de correspondance et je me faisais niquer tchip"
1341874153,-0.2159633,51.48387,-0.109978,51.539768,"@teejaye84 thanks that message made me laugh out loud in the subway tube!"
1341874155,0.065775,51.508766,0.189997,51.599475,"""@ZahraWaldorff: @EricaPyne did you? You're phone is cool my iPhone is crap 😣"". As soon as you told me you were reading it I downloaded it"
1341874158,-0.2159633,51.48387,-0.109978,51.539768,"@RudsDreamseller it was probz a fuck up or something"
1341874160,-0.5093057,51.286606,0.334433,51.691672,"17. Mejores hechos de tu ídolo? Son muchos, en 140 caracteres no cabe."
1341874162,-0.5093057,51.286606,0.334433,51.691672,"A Rafaela está com um testão né?! :O"
1341874162,-0.2159633,51.48387,-0.109978,51.539768,"@RossMcElroy My dads side of the family live in some place called Bridge of Weir, I'll take you to XScape and bum you"
1341874166,-0.15169,51.410966,-0.079053,51.509887,"So @TravMonkey and I are going to Prague next month and need somewhere to stay. Who’s got hotel/hostel recommendations?"
1341874171,-0.130209,51.509995,-0.130209,51.509995,"I'm at The Hampshire Bar and Restaurant (London, UK) http://t.co/1pWeOLc4"
1341874172,-0.2159633,51.48387,-0.109978,51.539768,"Fucking drunkyard  @ Burger King http://t.co/L55ZsULs"
1341874173,-0.5093057,51.286606,0.334433,51.691672,"18. Tienes hermanos? Si."
1341874178,-0.2159633,51.48387,-0.109978,51.539768,"@abbkaycee :* same for ya twinkle toess x"
1341874178,-0.2159633,51.48387,-0.109978,51.539768,"@i_StyLeZz ajajaj `pareces uun padawan"
1341874180,-0.39216,51.391508,-0.221832,51.489578,"@harry_bartlem idk who he is the bald one???x"
1341874183,-0.457447,51.420633,-0.243419,51.502851,"@westlondonguru It looks like my 2nd year Games Development course starts on 28th Sept, could you tell me when the re-enrolment takes place?"
1341874184,-0.2159633,51.48387,-0.109978,51.539768,"Just =D #happylife"
1341874188,-0.457447,51.420633,-0.243419,51.502851,"What time are the Lords reform votes tomorrow?"
1341874189,0.065775,51.508766,0.189997,51.599475,"Good luck"
1341874192,-0.5093057,51.286606,0.334433,51.691672,"@YourSmileZayn  cine, volk, dudu, chay, mel e neymar"
1341874192,-0.2159633,51.48387,-0.109978,51.539768,"@eonline Does he now."
1341874193,0.137939,51.484156,0.334433,51.635922,"Casually reminiscing Chafford memories ""You missed a bit"""
1341874193,0.065775,51.508766,0.189997,51.599475,"@mynameispj keep kicking ass man"
1341874193,-0.2159633,51.48387,-0.109978,51.539768,"@wisenegga no praise and worship youth lol"
1341874195,-0.5093057,51.286606,0.334433,51.691672,"@Paaru_P i dunno whats easier. changing a light bulb or basic gardening. u tried the yellow pages?"
1341874196,-6.3651943,49.8825312,1.768926,55.8116485,"okAY SO CHARLIE REBLOGGED MY GIFSET"
1341874197,-0.2159633,51.48387,-0.109978,51.539768,"@Rizihan Nighttttt"
1341874201,-0.2159633,51.48387,-0.109978,51.539768,"@KClarke96 loool ahhhhh hardcoreeee"
1341874202,-0.2159633,51.48387,-0.109978,51.539768,"@RudsDreamseller looooooooooooooooooooooooooooooooooool its btter dan urs"
1341874204,-0.15169,51.410966,-0.079053,51.509887,"What a city.   @ Westminster Bridge http://t.co/OObpOTlC"
1341874205,-0.5093057,51.286606,0.334433,51.691672,"@ifJustinBieber não sei, vc que sabe lkasjdiaosdjakldj &gt;&gt;&gt;&gt;nossa eu sou mt criativa só que ao contrário"
1341874212,-0.2159633,51.48387,-0.109978,51.539768,"I wanna move to America and buy a convertible and go on road trips to different states, who's up for it?"
1341874212,-0.2159633,51.48387,-0.109978,51.539768,"@EstroMakoni A lot. That's my thing."
1341874214,-0.2159633,51.48387,-0.109978,51.539768,"lovely to have a moment with some amazeballs volunteers tonight. looking forward to the big rehearsal tomorrow... olympics is coming people!"
1341874217,-6.3651943,49.8825312,1.768926,55.8116485,"@simonmwatson im going to be honest. I have faith in you. Please send me your winners as well as your losers. Tweetipster."
1341874217,-0.419679,51.491499,-0.243335,51.559366,"Would like a new pair of lungs!! Any spares going peeps?!?!"
1341874218,-0.2159633,51.48387,-0.109978,51.539768,"GET Bilka - DELICIOUS food for your skin and your soul http://t.co/2TMnrOC4 http://t.co/B6BGhtK4"
1341874218,-0.2159633,51.48387,-0.109978,51.539768,"@Harmonix @RockBand Paramore's ""That's What You Get"""
1341874219,-6.3651943,49.8825312,1.768926,55.8116485,"@Alex_Howl OMG I JUST SAW. I AM WEEPING"
1341874219,-0.419679,51.491499,-0.243335,51.559366,"@BaileyBYoung Hahaha I have to hide under the covers at some of it... Avoid eye contact"
1341874220,-0.0335507,51.423888,0.123987,51.513563,"I have the silliest conversations with some people xD"
1341874223,-0.2284741,51.477157,-0.1497908,51.5303498,"“@FCBarcelona: Dos Santos and Roberto, two options to replace Keita http://t.co/8Gl9XNhE”/ @sancadilla @joserra_espn"
1341874224,-0.2159633,51.48387,-0.109978,51.539768,"@HazSandra so luckeey"
1341874225,-0.2159633,51.48387,-0.109978,51.539768,"@MeganFidler I've heard disgusting things about that book haha, you've not replied to my texts :("
1341874226,-0.2159633,51.48387,-0.109978,51.539768,"@mahnoorbabes http://t.co/bUIv3A11"
1341874226,-0.2159633,51.48387,-0.109978,51.539768,"@Alto2Girl apparantly  so, should be interesting xx"
1341874226,-0.2159633,51.48387,-0.109978,51.539768,"@RudsDreamseller looooooool hurl abuse but the thing is u will"
1341874229,-0.2159633,51.48387,-0.109978,51.539768,"Looking forward to seeing @DizzeeRascal in Ibiza! #IBIZALIVE"
1341874229,-0.39216,51.391508,-0.221832,51.489578,"@claralester28 If you hadn't guessed, I'm so excited for Tenby! Hopefully the 42 days will go quickk #POW!"
1341874230,-0.2159633,51.48387,-0.109978,51.539768,"@LenaSpicer did you make a facebook for your mum and add me?"
1341874231,-0.5093057,51.286606,0.334433,51.691672,"Siempre que veo Titanic termino llorando."
1341874238,-0.5093057,51.286606,0.334433,51.691672,"@HeyyKidrauhl Yes,I know :ccc."
1341874239,-6.3651943,49.8825312,1.768926,55.8116485,"@NyankoBarrowman Night sweet dreams too :) xx"
1341874240,-0.5093057,51.286606,0.334433,51.691672,"@dehmaine eu to sofrendo dms :("
1341874241,-0.5093057,51.286606,0.334433,51.691672,"@DavBeltran i'm glad, oh eating haha. u? xx"
1341874242,-0.2159633,51.48387,-0.109978,51.539768,"@Rach_Chap91 ok where now?"
1341874248,-0.254563,51.463873,-0.177653,51.532901,"""@OMGFacts: The most expensive iPhone case costs $116,000! Find out about it and other weird iPhone cases here -sp http://t.co/BZWF3UkM"""
1341874248,-6.3651943,49.8825312,1.768926,55.8116485,"@suewho61 xx :)"
1341874248,-0.2159633,51.48387,-0.109978,51.539768,"@milliesorrell19 like you are to me basically aha"
1341874248,0.137939,51.484156,0.334433,51.635922,"@sarahkeayx do you remember falling back into that tent!!?"
1341874250,-0.5093057,51.286606,0.334433,51.691672,"@lostinmydreams 11 de outubro *_*"
1341874251,-0.457447,51.420633,-0.243419,51.502851,"@TRANSYLV4NIA aham"
1341874251,-0.457447,51.420633,-0.243419,51.502851,"@_mcfriday pq meu Deus?"
1341874252,-0.457447,51.420633,-0.243419,51.502851,"@dougiemcfly vou sair te procurando te amo bjo"
1341874255,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran what is he cooking? hahahaha"
1341874257,-0.213503,51.512805,-0.105303,51.572068,"Hoy reventón total, mañana toca Westmister Abbey (@ Wardonia Hotel) [pic]: http://t.co/tSO3Jr5r"
1341874258,-6.3651943,49.8825312,1.768926,55.8116485,"@maisiejames :)"
